zip,state,latitude,longitude,county
21093,MD,39.43,-76.64,baltimore
21094,MD,39.43,-76.64,baltimore
21098,MD,39.19,-76.72,anne arundel
21102,MD,39.65,-76.89,carroll
21104,MD,39.35,-76.89,howard
21105,MD,39.69,-76.709999999999994,baltimore
21106,MD,38.89,-76.5,anne arundel
21108,MD,39.049999999999997,-76.64,anne arundel
21111,MD,39.57,-76.58,baltimore
21113,MD,39.06,-76.69,anne arundel
21114,MD,39.01,-76.680000000000007,anne arundel
21117,MD,39.409999999999997,-76.790000000000006,baltimore
21120,MD,39.65,-76.67,baltimore
21122,MD,39.11,-76.55,anne arundel
21123,MD,39.11,-76.55,anne arundel
21128,MD,39.4,-76.47,baltimore
21130,MD,39.46,-76.2,harford
21131,MD,39.5,-76.56,baltimore
21132,MD,39.68,-76.37,harford
21133,MD,39.369999999999997,-76.8,baltimore
21136,MD,39.450000000000003,-76.81,baltimore
21139,MD,39.4,-76.599999999999994,baltimore
21140,MD,38.94,-76.58,anne arundel
21144,MD,39.130000000000003,-76.69,anne arundel
21146,MD,39.08,-76.569999999999993,anne arundel
21150,MD,39.18,-76.88,howard
21152,MD,39.54,-76.680000000000007,baltimore
21153,MD,39.42,-76.7,baltimore
21154,MD,39.65,-76.34,harford
21155,MD,39.57,-76.8,baltimore
21156,MD,39.43,-76.400000000000006,baltimore
21157,MD,39.57,-77,carroll
21158,MD,39.57,-77,carroll
21160,MD,39.700000000000003,-76.34,harford
21161,MD,39.65,-76.56,baltimore
21162,MD,39.380000000000003,-76.45,baltimore
21163,MD,39.32,-76.87,howard
21201,MD,39.299999999999997,-76.61,baltimore city
21202,MD,39.299999999999997,-76.61,baltimore city
21203,MD,39.299999999999997,-76.61,baltimore city
21204,MD,39.39,-76.62,baltimore
21205,MD,39.299999999999997,-76.61,baltimore city
21206,MD,39.299999999999997,-76.61,baltimore city
21207,MD,39.32,-76.72,baltimore
21208,MD,39.39,-76.7,baltimore
21209,MD,39.299999999999997,-76.61,baltimore city
21210,MD,39.299999999999997,-76.61,baltimore city
21211,MD,39.299999999999997,-76.61,baltimore city
21212,MD,39.299999999999997,-76.61,baltimore city
21213,MD,39.299999999999997,-76.61,baltimore city
21214,MD,39.299999999999997,-76.61,baltimore city
21215,MD,39.299999999999997,-76.61,baltimore city
21216,MD,39.299999999999997,-76.61,baltimore city
21217,MD,39.299999999999997,-76.61,baltimore city
21218,MD,39.299999999999997,-76.61,baltimore city
21219,MD,39.22,-76.430000000000007,baltimore
21220,MD,39.33,-76.430000000000007,baltimore
21221,MD,39.299999999999997,-76.44,baltimore
21222,MD,39.26,-76.489999999999995,baltimore
21223,MD,39.299999999999997,-76.61,baltimore city
21224,MD,39.299999999999997,-76.61,baltimore city
21225,MD,39.22,-76.61,anne arundel
21226,MD,39.21,-76.55,baltimore city
21227,MD,39.21,-76.72,baltimore
21228,MD,39.26,-76.739999999999995,baltimore
21229,MD,39.299999999999997,-76.61,baltimore city
21230,MD,39.299999999999997,-76.61,baltimore city
21231,MD,39.299999999999997,-76.61,baltimore city
21233,MD,39.299999999999997,-76.61,baltimore city
21234,MD,39.380000000000003,-76.55,baltimore
21235,MD,39.299999999999997,-76.61,baltimore city
21236,MD,39.380000000000003,-76.48,baltimore
21237,MD,39.32,-76.5,baltimore
21239,MD,39.299999999999997,-76.61,baltimore city
21240,MD,39.299999999999997,-76.61,anne arundel
21241,MD,39.299999999999997,-76.61,baltimore city
21244,MD,39.33,-76.78,baltimore
21250,MD,39.299999999999997,-76.61,baltimore
21251,MD,39.299999999999997,-76.61,baltimore city
21252,MD,39.299999999999997,-76.61,baltimore
21260,MD,39.35,-76.7,baltimore city
21261,MD,39.299999999999997,-76.45,baltimore city
21263,MD,39.299999999999997,-76.61,baltimore city
21264,MD,39.299999999999997,-76.61,baltimore city
21265,MD,39.29,-76.599999999999994,baltimore city
21268,MD,39.21,-76.72,baltimore city
21270,MD,39.299999999999997,-76.61,baltimore city
21273,MD,39.299999999999997,-76.61,baltimore city
21274,MD,39.29,-76.599999999999994,baltimore city
21275,MD,39.299999999999997,-76.61,baltimore city
21278,MD,39.299999999999997,-76.61,baltimore city
21279,MD,39.299999999999997,-76.61,baltimore city
21280,MD,39.299999999999997,-76.61,baltimore city
21281,MD,39.299999999999997,-76.61,baltimore city
21282,MD,39.299999999999997,-76.61,baltimore city
21283,MD,39.29,-76.61,baltimore city
21284,MD,39.299999999999997,-76.61,baltimore city
21285,MD,39.299999999999997,-76.61,baltimore city
21286,MD,39.39,-76.62,baltimore
21287,MD,39.299999999999997,-76.61,baltimore city
21288,MD,39.299999999999997,-76.61,baltimore city
21289,MD,39.299999999999997,-76.61,baltimore city
21290,MD,39.299999999999997,-76.61,baltimore city
21297,MD,39.299999999999997,-76.61,baltimore city
21298,MD,39.299999999999997,-76.61,baltimore city
21401,MD,38.97,-76.5,anne arundel
21402,MD,38.97,-76.5,anne arundel
21403,MD,38.97,-76.5,anne arundel
21404,MD,38.97,-76.5,anne arundel
21405,MD,38.97,-76.5,anne arundel
21409,MD,39.020000000000003,-76.45,anne arundel
21411,MD,38.97,-76.5,anne arundel
21412,MD,38.97,-76.5,anne arundel
21501,MD,39.65,-78.760000000000005,allegany
21502,MD,39.65,-78.760000000000005,allegany
21503,MD,39.65,-78.760000000000005,allegany
21504,MD,39.65,-78.760000000000005,allegany
21505,MD,39.65,-78.760000000000005,allegany
21520,MD,39.619999999999997,-79.319999999999993,garrett
21521,MD,39.53,-79.010000000000005,allegany
21522,MD,39.58,-79.2,garrett
21523,MD,39.5,-79.11,garrett
21524,MD,39.69,-78.790000000000006,allegany
21528,MD,39.64,-78.87,allegany
21529,MD,39.72,-78.77,allegany
21530,MD,39.700000000000003,-78.56,allegany
21531,MD,39.659999999999997,-79.400000000000006,garrett
21532,MD,39.659999999999997,-78.92,allegany
21536,MD,39.69,-79.150000000000006,garrett
21538,MD,39.380000000000003,-79.180000000000007,garrett
21539,MD,39.56,-78.97,allegany
21540,MD,39.47,-79.06,allegany
21541,MD,39.549999999999997,-79.349999999999994,garrett
21542,MD,39.58,-78.94,allegany
21543,MD,39.659999999999997,-78.94,allegany
21545,MD,39.69,-78.88,allegany
21550,MD,39.409999999999997,-79.41,garrett
21555,MD,39.54,-78.61,allegany
21556,MD,39.54,-78.89,allegany
21557,MD,39.53,-78.88,allegany
21560,MD,39.590000000000003,-78.69,mineral
21561,MD,39.47,-79.209999999999994,garrett
21562,MD,39.479999999999997,-79.040000000000006,allegany
21601,MD,38.770000000000003,-76.06,talbot
21606,MD,38.770000000000003,-76.069999999999993,talbot
21607,MD,39.14,-75.86,queen anne's
21609,MD,38.74,-75.930000000000007,caroline
21610,MD,39.36,-76.069999999999993,kent
21612,MD,38.75,-76.260000000000005,talbot
21613,MD,38.56,-76.069999999999993,dorchester
21617,MD,39.04,-76.06,queen anne's
21619,MD,38.950000000000003,-76.28,queen anne's
21620,MD,39.21,-76.069999999999993,kent
21622,MD,38.5,-76.150000000000006,dorchester
21623,MD,39.14,-75.98,queen anne's
21624,MD,38.82,-76.28,talbot
21625,MD,38.869999999999997,-75.989999999999995,talbot
21626,MD,38.32,-76.12,dorchester
21627,MD,38.24,-76.05,dorchester
21628,MD,39.229999999999997,-75.91,queen anne's
21629,MD,38.880000000000003,-75.819999999999993,caroline
21631,MD,38.590000000000003,-75.92,dorchester
21632,MD,38.69,-75.77,caroline
21634,MD,38.32,-76.23,dorchester
21635,MD,39.340000000000003,-75.87,kent
21636,MD,39.03,-75.78,caroline
21638,MD,38.950000000000003,-76.19,queen anne's
21639,MD,38.97,-75.8,caroline
21640,MD,39.07,-75.760000000000005,caroline
21641,MD,38.909999999999997,-75.94,caroline
21643,MD,38.619999999999997,-75.87,dorchester
21644,MD,39.119999999999997,-75.89,queen anne's
21645,MD,39.299999999999997,-75.98,kent
21647,MD,38.82,-76.28,talbot
21648,MD,38.5,-76.22,dorchester
21649,MD,39.11,-75.739999999999995,caroline
21650,MD,39.31,-75.81,kent
21651,MD,39.25,-75.84,queen anne's
21652,MD,38.72,-76.28,talbot
21653,MD,38.75,-76.19,talbot
21654,MD,38.68,-76.17,talbot
21655,MD,38.71,-75.900000000000006,caroline
21656,MD,39.14,-75.989999999999995,queen anne's
21657,MD,38.909999999999997,-75.95,queen anne's
21658,MD,38.979999999999997,-76.150000000000006,queen anne's
21659,MD,38.590000000000003,-75.790000000000006,dorchester
21660,MD,38.94,-75.88,caroline
21661,MD,39.14,-76.239999999999995,kent
21662,MD,38.74,-76.17,talbot
21663,MD,38.78,-76.22,talbot
21664,MD,38.6,-75.94,dorchester
21665,MD,38.74,-76.319999999999993,talbot
21666,MD,38.99,-76.3,queen anne's
21667,MD,39.32,-76.05,kent
21668,MD,39.18,-75.849999999999994,queen anne's
21669,MD,38.46,-76.3,dorchester
21670,MD,39.130000000000003,-75.760000000000005,caroline
21671,MD,38.69,-76.33,talbot
21672,MD,38.270000000000003,-76.05,dorchester
21673,MD,38.65,-76.05,talbot
21675,MD,38.28,-76.08,dorchester
21676,MD,38.78,-76.3,talbot
21677,MD,38.5,-76.180000000000007,dorchester
21678,MD,39.29,-76.11,kent
21679,MD,38.909999999999997,-76.08,talbot
21681,MD,38.94,-75.88,caroline
21682,MD,38.94,-75.88,caroline
21683,MD,38.94,-75.88,caroline
21684,MD,38.94,-75.88,caroline
21685,MD,38.94,-75.88,caroline
21686,MD,38.94,-75.88,caroline
21687,MD,38.94,-75.88,caroline
21688,MD,38.94,-75.88,caroline
21690,MD,39.21,-76.069999999999993,kent
21701,MD,39.42,-77.41,frederick
21702,MD,39.42,-77.41,frederick
21703,MD,39.42,-77.41,frederick
21704,MD,39.42,-77.41,frederick
21705,MD,39.42,-77.41,frederick
21709,MD,39.42,-77.41,frederick
21710,MD,39.29,-77.45,frederick
21711,MD,39.659999999999997,-78,washington
21713,MD,39.5,-77.650000000000006,washington
21714,MD,39.409999999999997,-77.5,frederick
21715,MD,39.380000000000003,-77.66,washington
21716,MD,39.31,-77.61,frederick
21717,MD,39.33,-77.430000000000007,frederick
21718,MD,39.39,-77.62,frederick
21719,MD,39.700000000000003,-77.489999999999995,washington
21720,MD,39.65,-77.569999999999993,washington
21721,MD,39.630000000000003,-77.680000000000007,washington
21722,MD,39.65,-77.930000000000007,washington
21723,MD,39.31,-77,howard
21727,MD,39.700000000000003,-77.319999999999993,frederick
21733,MD,39.53,-77.739999999999995,washington
21734,MD,39.6,-77.7,washington
21737,MD,39.26,-76.989999999999995,howard
21738,MD,39.28,-77.02,howard
21740,MD,39.630000000000003,-77.709999999999994,washington
21741,MD,39.630000000000003,-77.709999999999994,washington
21742,MD,39.630000000000003,-77.709999999999994,washington
21746,MD,39.630000000000003,-77.709999999999994,washington
21747,MD,39.630000000000003,-77.709999999999994,washington
21748,MD,39.630000000000003,-77.709999999999994,washington
21749,MD,39.630000000000003,-77.709999999999994,washington
21750,MD,39.700000000000003,-78.17,washington
21754,MD,39.33,-77.31,frederick
21755,MD,39.36,-77.53,frederick
21756,MD,39.479999999999997,-77.69,washington
21757,MD,39.590000000000003,-77.260000000000005,frederick
21758,MD,39.35,-77.64,frederick
21759,MD,39.56,-77.260000000000005,frederick
21762,MD,39.479999999999997,-77.239999999999995,frederick
21765,MD,39.33,-77.069999999999993,howard
21766,MD,39.619999999999997,-78.38,allegany
21767,MD,39.69,-77.75,washington
21769,MD,39.44,-77.540000000000006,frederick
21770,MD,39.35,-77.25,frederick
21771,MD,39.369999999999997,-77.150000000000006,carroll
21773,MD,39.5,-77.56,frederick
21774,MD,39.380000000000003,-77.27,frederick
21775,MD,39.549999999999997,-77.3,frederick
21776,MD,39.54,-77.099999999999994,carroll
21777,MD,39.270000000000003,-77.53,frederick
21778,MD,39.61,-77.33,frederick
21779,MD,39.43,-77.650000000000006,washington
21780,MD,39.700000000000003,-77.45,frederick
21781,MD,39.57,-77.819999999999993,washington
21782,MD,39.450000000000003,-77.739999999999995,washington
21783,MD,39.65,-77.569999999999993,washington
21784,MD,39.369999999999997,-76.97,carroll
21787,MD,39.65,-77.16,carroll
21788,MD,39.619999999999997,-77.400000000000006,frederick
21790,MD,39.26,-77.5,frederick
21791,MD,39.56,-77.17,frederick
21792,MD,39.51,-77.11,frederick
21793,MD,39.479999999999997,-77.349999999999994,frederick
21794,MD,39.299999999999997,-76.95,howard
21795,MD,39.590000000000003,-77.81,washington
21797,MD,39.33,-77.06,howard
21798,MD,39.53,-77.31,frederick
21801,MD,38.369999999999997,-75.58,wicomico
21802,MD,38.369999999999997,-75.58,wicomico
21803,MD,38.369999999999997,-75.58,wicomico
21804,MD,38.369999999999997,-75.58,wicomico
21810,MD,38.28,-75.680000000000007,somerset
21811,MD,38.32,-75.209999999999994,worcester
21813,MD,38.44,-75.19,worcester
21814,MD,38.299999999999997,-75.88,wicomico
21817,MD,37.979999999999997,-75.849999999999994,somerset
21821,MD,38.15,-75.94,somerset
21822,MD,38.28,-75.650000000000006,somerset
21824,MD,37.979999999999997,-76.03,somerset
21826,MD,38.32,-75.62,wicomico
21829,MD,38.090000000000003,-75.39,worcester
21830,MD,38.409999999999997,-75.680000000000007,wicomico
21835,MD,38.54,-75.94,dorchester
21836,MD,38.11,-75.75,somerset
21837,MD,38.450000000000003,-75.75,wicomico
21838,MD,38.01,-75.73,somerset
21840,MD,38.270000000000003,-75.900000000000006,wicomico
21841,MD,38.25,-75.290000000000006,worcester
21842,MD,38.33,-75.08,worcester
21843,MD,38.33,-75.08,worcester
21849,MD,38.380000000000003,-75.47,wicomico
21850,MD,38.39,-75.41,wicomico
21851,MD,38.06,-75.56,worcester
21852,MD,38.32,-75.37,wicomico
21853,MD,38.200000000000003,-75.69,somerset
21856,MD,38.32,-75.790000000000006,wicomico
21857,MD,38.03,-75.66,somerset
21861,MD,38.53,-75.72,wicomico
21862,MD,38.39,-75.209999999999994,worcester
21863,MD,38.17,-75.39,worcester
21864,MD,38.049999999999997,-75.400000000000006,worcester
21865,MD,38.32,-75.87,wicomico
21866,MD,37.96,-76.010000000000005,somerset
21867,MD,38.1,-75.790000000000006,somerset
21869,MD,38.479999999999997,-75.819999999999993,dorchester
21871,MD,38.119999999999997,-75.7,somerset
21872,MD,38.4,-75.3,worcester
21874,MD,38.39,-75.34,wicomico
21875,MD,38.450000000000003,-75.569999999999993,wicomico
21890,MD,38.119999999999997,-75.7,somerset
21901,MD,39.6,-75.94,cecil
21902,MD,39.6,-75.95,cecil
21903,MD,39.57,-76.06,cecil
21904,MD,39.6,-76.11,cecil
21911,MD,39.69,-76.06,cecil
21912,MD,39.42,-75.8,cecil
21913,MD,39.4,-75.86,cecil
21914,MD,39.57,-75.97,cecil
21915,MD,39.520000000000003,-75.81,cecil
21916,MD,39.65,-75.849999999999994,cecil
21917,MD,39.659999999999997,-76.09,cecil
21918,MD,39.68,-76.16,cecil
21919,MD,39.409999999999997,-75.930000000000007,cecil
21920,MD,39.65,-75.849999999999994,cecil
21921,MD,39.6,-75.819999999999993,cecil
21922,MD,39.6,-75.819999999999993,cecil
21930,MD,39.39,-75.87,cecil
22003,VA,38.83,-77.209999999999994,fairfax
22009,VA,38.78,-77.27,fairfax
22015,VA,38.78,-77.27,fairfax
22025,VA,38.6,-77.34,prince william
22026,VA,38.56,-77.319999999999993,prince william
22027,VA,38.89,-77.23,fairfax
22030,VA,38.85,-77.290000000000006,fairfax
22031,VA,38.85,-77.290000000000006,fairfax
22032,VA,38.85,-77.290000000000006,fairfax
22033,VA,38.85,-77.290000000000006,fairfax
22034,VA,38.85,-77.290000000000006,fairfax city
22035,VA,38.85,-77.290000000000006,fairfax city
22036,VA,38.85,-77.290000000000006,fairfax city
22037,VA,38.85,-77.290000000000006,fairfax city
22038,VA,38.85,-77.290000000000006,fairfax city
22039,VA,38.799999999999997,-77.319999999999993,fairfax
22040,VA,38.880000000000003,-77.17,falls church city
22041,VA,38.880000000000003,-77.17,fairfax
22042,VA,38.880000000000003,-77.17,fairfax
22043,VA,38.880000000000003,-77.17,fairfax
22044,VA,38.880000000000003,-77.17,fairfax
22046,VA,38.880000000000003,-77.17,falls church city
22047,VA,38.86,-77.22,falls church city
22060,VA,38.700000000000003,-77.14,fairfax
22066,VA,39.01,-77.28,fairfax
22067,VA,38.93,-77.16,fairfax
22079,VA,38.700000000000003,-77.239999999999995,fairfax
22081,VA,38.869999999999997,-77.239999999999995,fairfax
22082,VA,38.869999999999997,-77.239999999999995,fairfax
22092,VA,38.96,-77.38,fairfax
22093,VA,39.04,-77.48,loudoun
22095,VA,38.96,-77.38,fairfax
22096,VA,38.950000000000003,-77.34,fairfax
22101,VA,38.94,-77.19,fairfax
22102,VA,38.94,-77.19,fairfax
22103,VA,38.93,-77.16,fairfax
22106,VA,38.94,-77.19,fairfax
22107,VA,38.93,-77.180000000000007,fairfax
22108,VA,38.93,-77.180000000000007,fairfax
22109,VA,38.94,-77.19,fairfax
22116,VA,38.869999999999997,-77.239999999999995,fairfax
22118,VA,38.869999999999997,-77.239999999999995,fairfax
22119,VA,38.869999999999997,-77.239999999999995,fairfax
22120,VA,38.869999999999997,-77.22,fairfax
22121,VA,38.71,-77.099999999999994,fairfax
22122,VA,38.729999999999997,-77.2,fairfax
22124,VA,38.89,-77.3,fairfax
22125,VA,38.68,-77.260000000000005,prince william
22134,VA,38.520000000000003,-77.290000000000006,prince william
22135,VA,38.520000000000003,-77.290000000000006,prince william
22150,VA,38.78,-77.17,fairfax
22151,VA,38.78,-77.17,fairfax
22152,VA,38.78,-77.17,fairfax
22153,VA,38.78,-77.17,fairfax
22156,VA,38.78,-77.17,fairfax
22158,VA,38.78,-77.17,fairfax
22159,VA,38.78,-77.17,fairfax
22160,VA,38.78,-77.17,fairfax
22161,VA,38.78,-77.17,fairfax
22172,VA,38.54,-77.31,prince william
22180,VA,38.9,-77.260000000000005,fairfax
22181,VA,38.9,-77.260000000000005,fairfax
22182,VA,38.9,-77.260000000000005,fairfax
22183,VA,38.9,-77.260000000000005,fairfax
22184,VA,38.9,-77.260000000000005,fairfax
22185,VA,38.9,-77.260000000000005,fairfax
22191,VA,38.630000000000003,-77.260000000000005,prince william
22192,VA,38.630000000000003,-77.260000000000005,prince william
22193,VA,38.630000000000003,-77.260000000000005,prince william
22194,VA,38.630000000000003,-77.260000000000005,prince william
22195,VA,38.630000000000003,-77.260000000000005,prince william
22199,VA,38.700000000000003,-77.239999999999995,fairfax
22201,VA,38.869999999999997,-77.099999999999994,arlington
22202,VA,38.869999999999997,-77.099999999999994,arlington
22203,VA,38.869999999999997,-77.099999999999994,arlington
22204,VA,38.869999999999997,-77.099999999999994,arlington
22205,VA,38.869999999999997,-77.099999999999994,arlington
22206,VA,38.869999999999997,-77.099999999999994,arlington
22207,VA,38.869999999999997,-77.099999999999994,arlington
22209,VA,38.869999999999997,-77.099999999999994,arlington
22210,VA,38.869999999999997,-77.099999999999994,arlington
22211,VA,38.869999999999997,-77.069999999999993,arlington
22212,VA,38.869999999999997,-77.099999999999994,arlington
22213,VA,38.869999999999997,-77.099999999999994,arlington
22214,VA,38.869999999999997,-77.099999999999994,arlington
22215,VA,38.869999999999997,-77.099999999999994,arlington
22216,VA,38.869999999999997,-77.099999999999994,arlington
22217,VA,38.869999999999997,-77.099999999999994,arlington
22218,VA,38.880000000000003,-77.09,arlington
22219,VA,38.869999999999997,-77.099999999999994,arlington
22222,VA,38.869999999999997,-77.099999999999994,arlington
22223,VA,38.880000000000003,-77.09,arlington
22225,VA,38.869999999999997,-77.099999999999994,arlington
22226,VA,38.869999999999997,-77.099999999999994,arlington
22227,VA,38.869999999999997,-77.099999999999994,arlington
22229,VA,38.89,-77.069999999999993,arlington
22230,VA,38.869999999999997,-77.099999999999994,arlington
22234,VA,38.89,-77.069999999999993,arlington
22240,VA,38.869999999999997,-77.099999999999994,arlington
22241,VA,38.869999999999997,-77.099999999999994,arlington
22242,VA,38.869999999999997,-77.099999999999994,arlington
22243,VA,38.869999999999997,-77.099999999999994,arlington
22244,VA,38.869999999999997,-77.099999999999994,arlington
22245,VA,38.869999999999997,-77.099999999999994,arlington
22246,VA,38.869999999999997,-77.099999999999994,arlington
22301,VA,38.82,-77.08,alexandria city
22302,VA,38.82,-77.08,alexandria city
22303,VA,38.82,-77.08,fairfax
22304,VA,38.82,-77.08,alexandria city
22305,VA,38.82,-77.08,alexandria city
22306,VA,38.82,-77.08,fairfax
22307,VA,38.82,-77.08,fairfax
22308,VA,38.82,-77.08,fairfax
22309,VA,38.82,-77.08,fairfax
22310,VA,38.82,-77.08,fairfax
22311,VA,38.82,-77.08,alexandria city
22312,VA,38.82,-77.08,fairfax
22313,VA,38.82,-77.08,alexandria city
22314,VA,38.82,-77.08,alexandria city
22315,VA,38.82,-77.08,fairfax
22320,VA,38.82,-77.08,alexandria city
22321,VA,38.799999999999997,-77.05,alexandria city
22331,VA,38.82,-77.08,alexandria city
22332,VA,38.82,-77.08,alexandria city
22333,VA,38.82,-77.08,alexandria city
22334,VA,38.82,-77.08,alexandria city
22336,VA,38.799999999999997,-77.040000000000006,alexandria city
22350,VA,48.31,-2.12,NA
22401,VA,38.29,-77.48,fredericksburg city
22402,VA,38.29,-77.48,fredericksburg city
22403,VA,38.29,-77.48,fredericksburg city
22404,VA,38.29,-77.48,fredericksburg city
22405,VA,38.29,-77.48,stafford
22406,VA,38.29,-77.48,stafford
22407,VA,38.29,-77.48,spotsylvania
22408,VA,38.29,-77.48,spotsylvania
22412,VA,38.29,-77.48,fredericksburg city
22427,VA,38.04,-77.349999999999994,caroline
22428,VA,38.04,-77.349999999999994,caroline
22430,VA,38.369999999999997,-77.34,stafford
22432,VA,37.880000000000003,-76.34,northumberland
22433,VA,38.340000000000003,-77.86,orange
22435,VA,37.96,-76.55,northumberland
22436,VA,37.979999999999997,-76.959999999999994,essex
22437,VA,37.799999999999997,-76.77,essex
22438,VA,38.01,-76.989999999999995,essex
22442,VA,38.14,-76.63,westmoreland
22443,VA,38.25,-76.97,westmoreland
22446,VA,38.19,-77.38,caroline
22448,VA,38.33,-77.05,king george
22451,VA,38.229999999999997,-77.209999999999994,king george
22454,VA,37.85,-76.819999999999993,essex
22456,VA,37.9,-76.36,northumberland
22460,VA,37.880000000000003,-76.62,richmond
22463,VA,38.479999999999997,-77.42,stafford
22469,VA,38.07,-76.650000000000006,westmoreland
22471,VA,38.39,-77.61,stafford
22472,VA,37.950000000000003,-76.66,richmond
22473,VA,37.909999999999997,-76.47,northumberland
22476,VA,38.04,-77.06,essex
22480,VA,37.659999999999997,-76.42,lancaster
22481,VA,38.21,-77.13,king george
22482,VA,37.71,-76.38,northumberland
22485,VA,38.26,-77.180000000000007,king george
22488,VA,38.020000000000003,-76.569999999999993,westmoreland
22501,VA,38.01,-77.510000000000005,caroline
22503,VA,37.76,-76.459999999999994,lancaster
22504,VA,37.770000000000003,-76.73,essex
22507,VA,37.770000000000003,-76.510000000000005,lancaster
22508,VA,38.33,-77.790000000000006,orange
22509,VA,38.07,-77.05,essex
22511,VA,37.96,-76.510000000000005,northumberland
22513,VA,37.71,-76.5,lancaster
22514,VA,38.020000000000003,-77.36,caroline
22517,VA,37.72,-76.53,lancaster
22520,VA,38.090000000000003,-76.819999999999993,westmoreland
22523,VA,37.799999999999997,-76.61,lancaster
22524,VA,38.090000000000003,-76.709999999999994,westmoreland
22526,VA,38.270000000000003,-77.05,king george
22528,VA,37.79,-76.55,lancaster
22529,VA,38,-76.66,westmoreland
22530,VA,37.9,-76.28,northumberland
22534,VA,38.03,-77.63,spotsylvania
22535,VA,38.159999999999997,-77.19,caroline
22538,VA,38.15,-77.3,caroline
22539,VA,37.86,-76.290000000000006,northumberland
22542,VA,38.28,-77.900000000000006,orange
22544,VA,38.18,-77.06,king george
22545,VA,38.5,-77.510000000000005,stafford
22546,VA,38,-77.540000000000006,caroline
22547,VA,38.270000000000003,-77.319999999999993,king george
22548,VA,37.840000000000003,-76.7,richmond
22551,VA,38.17,-77.7,spotsylvania
22552,VA,37.99,-77.22,caroline
22553,VA,38.19,-77.680000000000007,spotsylvania
22554,VA,38.42,-77.400000000000006,stafford
22555,VA,38.42,-77.400000000000006,stafford
22556,VA,38.42,-77.400000000000006,stafford
22558,VA,38.119999999999997,-76.81,westmoreland
22560,VA,37.92,-76.86,essex
22565,VA,38.130000000000003,-77.52,spotsylvania
22567,VA,38.25,-77.959999999999994,orange
22570,VA,37.94,-76.599999999999994,richmond
22572,VA,37.96,-76.760000000000005,richmond
22576,VA,37.65,-76.44,lancaster
22577,VA,38.06,-76.55,westmoreland
22578,VA,37.64,-76.39,lancaster
22579,VA,37.81,-76.37,northumberland
22580,VA,38.11,-77.400000000000006,caroline
22581,VA,38.11,-76.8,westmoreland
22601,VA,39.17,-78.17,winchester city
22602,VA,39.17,-78.17,frederick
22603,VA,39.17,-78.17,frederick
22604,VA,39.17,-78.17,winchester city
22610,VA,38.83,-78.31,warren
22611,VA,39.14,-77.98,clarke
22620,VA,39.090000000000003,-78.05,clarke
22622,VA,39.25,-78.05,frederick
22623,VA,38.85,-78.13,rappahannock
22624,VA,39.26,-78.099999999999994,frederick
22625,VA,39.32,-78.290000000000006,frederick
22626,VA,38.97,-78.400000000000006,shenandoah
22627,VA,38.76,-78.099999999999994,rappahannock
22630,VA,38.92,-78.180000000000007,warren
22637,VA,39.26,-78.33,frederick
22639,VA,38.83,-77.989999999999995,fauquier
22640,VA,38.799999999999997,-78.14,rappahannock
22641,VA,38.979999999999997,-78.349999999999994,shenandoah
22642,VA,38.9,-78.069999999999993,warren
22643,VA,38.9,-78,fauquier
22644,VA,38.979999999999997,-78.510000000000005,shenandoah
22645,VA,39.020000000000003,-78.27,frederick
22646,VA,39.06,-78.03,clarke
22649,VA,39.020000000000003,-78.27,frederick
22650,VA,38.76,-78.38,page
22652,VA,38.840000000000003,-78.42,shenandoah
22654,VA,39.08,-78.45,frederick
22655,VA,39.090000000000003,-78.22,frederick
22656,VA,39.200000000000003,-78.09,frederick
22657,VA,38.979999999999997,-78.349999999999994,shenandoah
22660,VA,38.94,-78.430000000000007,shenandoah
22663,VA,39.049999999999997,-78.099999999999994,clarke
22664,VA,38.869999999999997,-78.510000000000005,shenandoah
22701,VA,38.47,-78,culpeper
22709,VA,38.32,-78.239999999999995,madison
22711,VA,38.4,-78.33,madison
22712,VA,38.57,-77.760000000000005,fauquier
22713,VA,38.54,-78.14,culpeper
22714,VA,38.520000000000003,-77.89,culpeper
22715,VA,38.409999999999997,-78.16,madison
22716,VA,38.6,-78.099999999999994,rappahannock
22718,VA,38.51,-77.849999999999994,culpeper
22719,VA,38.520000000000003,-78.260000000000005,madison
22720,VA,38.44,-77.650000000000006,fauquier
22721,VA,38.39,-78.28,madison
22722,VA,38.46,-78.17,madison
22723,VA,38.35,-78.38,madison
22724,VA,38.630000000000003,-77.91,culpeper
22725,VA,38.450000000000003,-78.150000000000006,madison
22726,VA,38.409999999999997,-77.819999999999993,culpeper
22727,VA,38.369999999999997,-78.25,madison
22728,VA,38.590000000000003,-77.72,fauquier
22729,VA,38.369999999999997,-78,culpeper
22730,VA,38.36,-78.16,madison
22731,VA,38.35,-78.27,madison
22732,VA,38.31,-78.17,madison
22733,VA,38.31,-78.06,culpeper
22734,VA,38.53,-77.8,fauquier
22735,VA,38.49,-78.13,culpeper
22736,VA,38.4,-77.72,culpeper
22737,VA,38.58,-77.97,culpeper
22738,VA,38.29,-78.27,madison
22739,VA,38.520000000000003,-77.599999999999994,fauquier
22740,VA,38.67,-78.25,rappahannock
22741,VA,38.44,-77.900000000000006,culpeper
22742,VA,38.46,-77.72,fauquier
22743,VA,38.479999999999997,-78.319999999999993,madison
22746,VA,38.630000000000003,-78.03,rappahannock
22747,VA,38.71,-78.150000000000006,rappahannock
