GEO_ID,NAME,K200201_001E,K200201_001M,K200201_002E,K200201_002M,K200201_003E,K200201_003M,K200201_004E,K200201_004M,K200201_005E,K200201_005M,K200201_006E,K200201_006M,K200201_007E,K200201_007M,K200201_008E,K200201_008M
id,Geographic Area Name,Estimate!!Total,Margin of Error!!Total,Estimate!!Total!!White alone,Margin of Error!!Total!!White alone,Estimate!!Total!!Black or African American alone,Margin of Error!!Total!!Black or African American alone,Estimate!!Total!!American Indian and Alaska Native alone,Margin of Error!!Total!!American Indian and Alaska Native alone,Estimate!!Total!!Asian alone,Margin of Error!!Total!!Asian alone,Estimate!!Total!!Native Hawaiian and Other Pacific Islander alone,Margin of Error!!Total!!Native Hawaiian and Other Pacific Islander alone,Estimate!!Total!!Some other race alone,Margin of Error!!Total!!Some other race alone,Estimate!!Total!!Two or more races,Margin of Error!!Total!!Two or more races
0500000US18045,"Fountain County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20113,"McPherson County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51065,"Fluvanna County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72011,"Añasco Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72045,"Comerío Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72101,"Morovis Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26105,"Mason County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22119,"Webster Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39027,"Clinton County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US23007,"Franklin County, Maine",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39037,"Darke County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51197,"Wythe County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US08117,"Summit County, Colorado",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47069,"Hardeman County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51155,"Pulaski County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US19027,"Carroll County, Iowa",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20121,"Miami County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72131,"San Sebastián Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01087,"Macon County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26137,"Otsego County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21193,"Perry County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21195,"Pike County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20051,"Ellis County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26035,"Clare County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US27157,"Wabasha County, Minnesota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42059,"Greene County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US16031,"Cassia County, Idaho",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39065,"Hardin County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13055,"Chattooga County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17051,"Fayette County, Illinois",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72009,"Aibonito Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21115,"Johnson County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28115,"Pontotoc County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13291,"Union County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13293,"Upson County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39059,"Guernsey County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28163,"Yazoo County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28039,"George County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13207,"Monroe County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28117,"Prentiss County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21017,"Bourbon County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29127,"Marion County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18047,"Franklin County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47159,"Smith County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US24041,"Talbot County, Maryland",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US49051,"Wasatch County, Utah",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28001,"Adams County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51195,"Wise County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US27047,"Freeborn County, Minnesota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US30047,"Lake County, Montana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US23025,"Somerset County, Maine",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13107,"Emanuel County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13111,"Fannin County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13085,"Dawson County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29209,"Stone County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20175,"Seward County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20191,"Sumner County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39157,"Tuscarawas County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17133,"Monroe County, Illinois",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20037,"Crawford County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US31053,"Dodge County, Nebraska",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US16013,"Blaine County, Idaho",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42123,"Warren County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51187,"Warren County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21009,"Barren County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US08045,"Garfield County, Colorado",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28075,"Lauderdale County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US49047,"Uintah County, Utah",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48281,"Lampasas County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72105,"Naranjito Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48299,"Llano County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42005,"Armstrong County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47151,"Scott County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47055,"Giles County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17033,"Crawford County, Illinois",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US55125,"Vilas County, Wisconsin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US31025,"Cass County, Nebraska",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72141,"Utuado Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26133,"Osceola County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37055,"Dare County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72103,"Naguabo Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72081,"Lares Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47115,"Marion County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29221,"Washington County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37039,"Cherokee County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37015,"Bertie County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29023,"Butler County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42025,"Carbon County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54077,"Preston County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47129,"Morgan County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US50019,"Orleans County, Vermont",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39077,"Huron County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13035,"Butts County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21125,"Laurel County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51137,"Orange County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47105,"Loudon County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18041,"Fayette County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13279,"Toombs County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US31067,"Gage County, Nebraska",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18079,"Jennings County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42065,"Jefferson County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37117,"Martin County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18179,"Wells County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48407,"San Jacinto County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48171,"Gillespie County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28083,"Leflore County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US27045,"Fillmore County, Minnesota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18001,"Adams County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18027,"Daviess County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21101,"Henderson County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US16053,"Jerome County, Idaho",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54049,"Marion County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26129,"Ogemaw County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22029,"Concordia Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48477,"Washington County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13169,"Jones County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13233,"Polk County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37131,"Northampton County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54067,"Nicholas County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13205,"Mitchell County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48363,"Palo Pinto County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47173,"Union County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US23015,"Lincoln County, Maine",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47019,"Carter County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72079,"Lajas Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45087,"Union County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US12039,"Gadsden County, Florida",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22075,"Plaquemines Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51173,"Smyth County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54025,"Greenbrier County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28085,"Lincoln County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01109,"Pike County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US46005,"Beadle County, South Dakota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US27093,"Meeker County, Minnesota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01099,"Monroe County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US55115,"Shawano County, Wisconsin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47133,"Overton County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48463,"Uvalde County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US55119,"Taylor County, Wisconsin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26029,"Charlevoix County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US30093,"Silver Bow County, Montana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US17157,"Randolph County, Illinois",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13091,"Dodge County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54053,"Mason County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72129,"San Lorenzo Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28067,"Jones County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29215,"Texas County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47117,"Marshall County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US33003,"Carroll County, New Hampshire",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18055,"Greene County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45047,"Greenwood County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22001,"Acadia Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42117,"Tioga County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20079,"Harvey County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US38059,"Morton County, North Dakota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28137,"Tate County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01111,"Randolph County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51099,"King George County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18051,"Gibson County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21005,"Anderson County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48165,"Gaines County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US26143,"Roscommon County, Michigan",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47077,"Henderson County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21003,"Allen County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39047,"Fayette County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22047,"Iberville Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28123,"Scott County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21081,"Grant County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13143,"Haralson County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42067,"Juniata County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51147,"Prince Edward County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US55019,"Clark County, Wisconsin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45071,"Newberry County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US31111,"Lincoln County, Nebraska",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28093,"Marshall County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47057,"Grainger County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47063,"Hamblen County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29207,"Stoddard County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47111,"Macon County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18023,"Clinton County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48503,"Young County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39127,"Perry County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18033,"DeKalb County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39053,"Gallia County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47071,"Hardin County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13303,"Washington County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21095,"Harlan County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72153,"Yauco Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51145,"Powhatan County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US36017,"Chenango County, New York",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51670,"Hopewell city, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47025,"Claiborne County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37111,"McDowell County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54057,"Mineral County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US55029,"Door County, Wisconsin",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13305,"Wayne County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US30081,"Ravalli County, Montana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18175,"Washington County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US50005,"Caledonia County, Vermont",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US19065,"Fayette County, Iowa",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45067,"Marion County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45031,"Darlington County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21199,"Pulaski County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29029,"Camden County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51820,"Waynesboro city, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13087,"Decatur County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US20149,"Pottawatomie County, Kansas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42035,"Clinton County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54055,"Mercer County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45023,"Chester County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51023,"Botetourt County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39117,"Morrow County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48323,"Maverick County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US23017,"Oxford County, Maine",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51009,"Amherst County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37113,"Macon County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US50015,"Lamoille County, Vermont",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29225,"Webster County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22093,"St. James Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28107,"Panola County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US27091,"Martin County, Minnesota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28149,"Warren County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72023,"Cabo Rojo Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21085,"Grayson County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US45037,"Edgefield County, South Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18093,"Lawrence County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37181,"Vance County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US29217,"Vernon County, Missouri",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47103,"Lincoln County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US28079,"Leake County, Mississippi",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21019,"Boyd County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22053,"Jefferson Davis Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US36049,"Lewis County, New York",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US21235,"Whitley County, Kentucky",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US23013,"Knox County, Maine",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US36107,"Tioga County, New York",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72091,"Manatí Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22007,"Assumption Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US46013,"Brown County, South Dakota",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US13131,"Grady County, Georgia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US19011,"Benton County, Iowa",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37175,"Transylvania County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US37065,"Edgecombe County, North Carolina",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18135,"Randolph County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US01115,"St. Clair County, Alabama",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US39033,"Crawford County, Ohio",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US47059,"Greene County, Tennessee",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72071,"Isabela Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US42109,"Snyder County, Pennsylvania",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51169,"Scott County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54109,"Wyoming County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54069,"Ohio County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US22111,"Union Parish, Louisiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US51117,"Mecklenburg County, Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18137,"Ripley County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US56029,"Park County, Wyoming",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US48427,"Starr County, Texas",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US53039,"Klickitat County, Washington",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US54107,"Wood County, West Virginia",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US18069,"Huntington County, Indiana",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
0500000US72123,"Salinas Municipio, Puerto Rico",null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
